,idea_entity_id,PR,lifetimeAlpha
182,03f9ebbbc75511eb8a795e80f8f2101b,0.000894490490400623,4948398.98742496
183,11affe3fe37411ebbc345e80f8f2101b,0.000894490490400623,47589.0508174523
184,e0411a45c1bb11eb9b615e80f8f2101b,0.0008856490715795772,793249.574229978
185,41a6c18fdd3311ebbc345e80f8f2101b,0.0008853327579145157,601679.322868743
186,4e6be654f51311eba78d0242797fea16,0.0008850179212752212,-474278.11387874
187,b6a906dbb2fe11eb860b5e80f8f2101b,0.0008847869009482819,708657.286309559
188,d276901ec8ea11eb8a795e80f8f2101b,0.0008843159452931746,561874.194646671
189,cb00f264dafd11eb97625e80f8f2101b,0.0008837069139232564,1708884.5931372
190,d45fa26dbe8f11eb9b615e80f8f2101b,0.0008835691925440908,645013.148117805
191,ea9ebec5bcfa11eb9b615e80f8f2101b,0.0008835464658123321,528170.263289734
192,153da6d4c43311eb8a795e80f8f2101b,0.0008830442906991884,-640456.751707752
193,ae72264cf33311eb8b290242797fea16,0.000882475324404809,1659170.05839344
194,b2ec8c8cd55711eb97625e80f8f2101b,0.0008820987106823165,984265.366623454
195,560ba505cf3211eb89a65e80f8f2101b,0.0008820402361966567,-1768004.12753005
196,587d3ea9c33811eb9b615e80f8f2101b,0.0008818250232117769,-58286.0594877779
197,d86531a5c75511eb8a795e80f8f2101b,0.0008812306927436299,439347.641367179
198,b02d1963beac11eb9b615e80f8f2101b,0.0008811795810628191,-62647.3439186375
199,75ef35d0f34b11eb8b290242797fea16,0.0008787599538943802,488400.220672997
200,7f224bebdf9411ebbc345e80f8f2101b,0.00087756193070549,-308936.955420234
201,02806cbac1ee11eb9b615e80f8f2101b,0.0008716838028733728,-81796.4810656952
202,b4ad3ed3d3c611eb97625e80f8f2101b,0.00086089719772204,-97844.7774308067
203,d22f707dcf3611eb89a65e80f8f2101b,0.0008574481521468789,-434385.133248747
204,2901d3e4b77e11ebbd3b5e80f8f2101b,0.0008538782202225822,-961643.681145566
205,ed54db8ec38511eb9b615e80f8f2101b,0.000851986609629096,-387475.025603445
206,95b4e2efef6f11ebbc265e80f8f2101b,0.0008510858351582282,54442.7765096396
207,d211aed2fa6f11eb92450242797fea16,0.0008504888256365498,1456854.00876338
208,6f3725e9d55a11eb97625e80f8f2101b,0.0008503195137107276,-229056.361832923
209,32c0240cb84111ebbd3b5e80f8f2101b,0.0008502467478905549,-2441.44847947406
210,86915033c47511eb8a795e80f8f2101b,0.0008454304027902132,256441.757561331
211,5ba1108ed81f11eb97625e80f8f2101b,0.000844679977233111,2086600.33685723
212,e0487b1bd25d11eb94055e80f8f2101b,0.000843212358388863,200382.585111617
213,f7a18142f32811eb8b290242797fea16,0.0008409212547803069,154120.346599065
214,ce419d58ce8911eb89a65e80f8f2101b,0.0008407407063737187,802939.125896601
215,fd09bd2add2e11ebbc345e80f8f2101b,0.0008370196290100184,705410.012503519
216,0a1d4845c75911eb8a795e80f8f2101b,0.0008350030077717012,16673.5614493595
217,b9d03d0add3111ebbc345e80f8f2101b,0.0008323743932709406,-159174.038505809
218,118acca9bdf811eb9b615e80f8f2101b,0.0008322430912628512,-388482.50220989
219,0f937fc6cf0611eb89a65e80f8f2101b,0.0008317729565110406,165075.425547638
220,104df5a0ea0611ebbc345e80f8f2101b,0.0008290906881388747,-229042.743920075
221,0b1dad4ecd8911eb89a65e80f8f2101b,0.0008246643878755536,586217.464491102
222,d4f2519503ef11ec83940242797fea16,0.0008178780508175927,781157.290103256
223,4728a24fc37411eb9b615e80f8f2101b,0.0008134276776501847,480197.044800057
224,c57ff92ed7b611eb97625e80f8f2101b,0.0008129928706925117,-134821.331194942
225,4a638e02cd7811eb89a65e80f8f2101b,0.0008111536549752997,416421.908639312
226,fc747fe2f8be11eba78d0242797fea16,0.0008100392838518884,191630.277263669
227,f8ce10c6be9911eb9b615e80f8f2101b,0.0008087859923851592,945585.449330823
228,d0a9cb00c75811eb8a795e80f8f2101b,0.0007969592240929799,235803.327871358
229,ad4137d3bdfd11eb9b615e80f8f2101b,0.0007935084534438441,-180966.236329506
230,969470fdd49811eb97625e80f8f2101b,0.0007863954458342852,-296183.285502115
231,22b0df6be5da11ebbc345e80f8f2101b,0.0007779282002056963,1615255.79149484
232,344631c1dd3611ebbc345e80f8f2101b,0.000775032234948042,20415.0466626483
233,8ab38f9cc4da11eb8a795e80f8f2101b,0.0007703658844318664,3128094.2234434
234,9a8ee4c3d7aa11eb97625e80f8f2101b,0.0007671065930551832,-1140689.29134148
235,5318cd1ffe3811eb83940242797fea16,0.0007662905239679906,159144.028539027
236,ec6a297ed49811eb97625e80f8f2101b,0.0007643024543928671,-127089.947587488
237,35f9045bbdbe11eb9b615e80f8f2101b,0.0007551615349031867,-1006396.65996047
238,47dfd733c9a911eb8a795e80f8f2101b,0.0007551389905787871,-89332.2739718986
239,03f52c21ce4011eb89a65e80f8f2101b,0.0007547399934228936,-477451.237195244
240,5d82c677e83e11ebbc345e80f8f2101b,0.0007514350783865953,4060535.80412564
241,0b3df1e4c8ca11eb8a795e80f8f2101b,0.0007510862084371115,868121.6694682
242,a95b069bc72e11eb8a795e80f8f2101b,0.0007466696377464632,1628593.77453424
243,4a675e96cd7811eb89a65e80f8f2101b,0.0007448993001716236,166752.30448509
244,14b81b9acd8011eb89a65e80f8f2101b,0.0007420057760090781,2354693.50041499
245,ede07bb2d01311eba5ee5e80f8f2101b,0.0007420057760090781,-757321.180008631
246,e56d73c3c9ae11eb8a795e80f8f2101b,0.0007420057760090781,221892.073138854
247,21f81192ddfa11ebbc345e80f8f2101b,0.0007420057760090781,62313.9259568288
248,6ff9cd3cbdc911eb9b615e80f8f2101b,0.0007420057760090781,-488746.441639856
249,1dbfe8bfc1f011eb9b615e80f8f2101b,0.0007420057760090781,-194178.725877072
250,81f3fbfeb2fe11eb860b5e80f8f2101b,0.0007420057760090781,1418309.25206559
251,4d391a63c8f611eb8a795e80f8f2101b,0.0007420057760090781,242409.279020972
252,22f8f0ebdaf311eb97625e80f8f2101b,0.0007420057760090781,-61517.6030677094
253,12bb3b8ebc3911eb9b615e80f8f2101b,0.0007420057760090781,215165.904335928
254,a7f5a370bc5411eb9b615e80f8f2101b,0.0007420057760090781,3481599.71441308
255,1d71fa97dd6b11ebbc345e80f8f2101b,0.0007420057760090781,-716344.46815774
256,3c6551eec7f511eb8a795e80f8f2101b,0.0007420057760090781,-469315.180190695
257,40ffef5dbcfb11eb9b615e80f8f2101b,0.0007420057760090781,683090.806122473
258,5446b449cfd711eba5ee5e80f8f2101b,0.0007420057760090781,701600.172212431
259,cedd692eb21b11ebab175e80f8f2101b,0.0007420057760090781,-488050.240876989
260,fa6c9df6c41d11eb8a795e80f8f2101b,0.0007420057760090781,-54731.4408099078
261,6f6d94c8ef7011ebbc265e80f8f2101b,0.0007420057760090781,1488467.90414681
262,45603798d48e11eb97625e80f8f2101b,0.0007420057760090781,967825.726081257
263,6d9155c0c75911eb8a795e80f8f2101b,0.0007420057760090781,1011053.38545592
264,8293a4b3c1d911eb9b615e80f8f2101b,0.0007420057760090781,884961.636137424
265,85628f52f0f311ebbc265e80f8f2101b,0.0007420057760090781,200230.468370459
266,01d97a76d88211eb97625e80f8f2101b,0.0007420057760090781,1680053.75983137
267,5d503504c27d11eb9b615e80f8f2101b,0.0007406503106705421,-58917.1603663011
268,1f390b21c82111eb8a795e80f8f2101b,0.0007406503106705421,2032548.93812405
269,da75490cc86a11eb8a795e80f8f2101b,0.0007363266615443942,706762.456188677
270,061f06cbc7fa11eb8a795e80f8f2101b,0.0007328164254195575,-87909.6300239331
271,1b8e4406bead11eb9b615e80f8f2101b,0.0007325736888896398,145451.121676832
272,46f373a4cf0811eb89a65e80f8f2101b,0.000732024622152585,561738.283589176
273,172c7e8cfb1c11eb92450242797fea16,0.0007317438688846919,1025526.14023108
274,52c8f8b003d611ec83940242797fea16,0.0007317438688846919,1210711.92863628
275,9aaf4d6dcffc11eba5ee5e80f8f2101b,0.0007317438688846919,798770.186075963
276,b090a607e07f11ebbc345e80f8f2101b,0.0007312375247831598,-61843.9425646455
277,e1c5283cbf5211eb9b615e80f8f2101b,0.0007312375247831598,-263654.447449302
278,f3a08ab1b78511ebbd3b5e80f8f2101b,0.0007312375247831598,-305413.322942162
279,990ab84bbe8011eb9b615e80f8f2101b,0.0007311411439514802,1015285.20330632
280,bdf41ea0bf8511eb9b615e80f8f2101b,0.0007309722969204524,57740.6412655709
281,caa18734b17711ebbd8d5e80f8f2101b,0.0007309722969204524,-661350.829038624
282,d0b40262f58711eba78d0242797fea16,0.0007309722969204524,173713.654288963
283,6e6d74dbf97c11eba78d0242797fea16,0.0007309722969204524,128741.758526441
284,0a778b58ca6b11eb8a795e80f8f2101b,0.0007309722969204524,-717950.960098414
285,53337cf3b88011ebbd3b5e80f8f2101b,0.0007308090797741711,335865.947335156
286,dfaa89e7e2b711ebbc345e80f8f2101b,0.0007308090797741711,-304401.592047535
287,14ad5f73e39911ebbc345e80f8f2101b,0.000730809079774171,624220.498291994
288,b64be1eacd8611eb89a65e80f8f2101b,0.000730809079774171,908465.421880596
289,f5c9a591c75611eb8a795e80f8f2101b,0.0007305936323523711,466744.752663158
290,9bfb70f7b1f611ebab175e80f8f2101b,0.0007305936323523711,301706.960690153
291,1348454cca5b11eb8a795e80f8f2101b,0.0007305936323523711,2718487.53963752
292,bfe914bfeeca11ebbc265e80f8f2101b,0.0007304016703060008,1609401.18825346
293,75860453c41011eb8a795e80f8f2101b,0.0007304016703060008,-555583.797750613
294,a1274c29bdcb11eb9b615e80f8f2101b,0.0007302849874935013,98400.1185324267
295,49588c86dfb011ebbc345e80f8f2101b,0.0007302849874935013,631081.543370719
296,c65d7fc6bf4f11eb9b615e80f8f2101b,0.0007302849874935013,728909.032509218
297,7c616259ef6e11ebbc265e80f8f2101b,0.0007302849874935013,-182615.385609815
298,0c82cc2fb7a411ebbd3b5e80f8f2101b,0.0007302849874935013,-65835.7226662857
299,5eda082ac9b611eb8a795e80f8f2101b,0.0007302849874935013,897746.825597779
300,25f60b0adafb11eb97625e80f8f2101b,0.0007302849874935013,462613.254727919
301,7dcd4a02e2d111ebbc345e80f8f2101b,0.0007251635725629001,240773.470723011
302,3cfd14bfc48711eb8a795e80f8f2101b,0.000724402019173249,590445.985002997
303,68d4ccc1c43111eb8a795e80f8f2101b,0.0007215377523848869,-480399.606629618
304,96f8485dd23711eb94055e80f8f2101b,0.0007197419403843696,-298310.833786419
305,bae6b08fd58111eb97625e80f8f2101b,0.0007178822584235037,1904586.29047852
306,bc01f087e52b11ebbc345e80f8f2101b,0.0007172031636236451,626708.387890495
307,1ca113a6ca9811eb8a795e80f8f2101b,0.000717146922397901,304936.430124966
308,b957c951ea8511ebbc345e80f8f2101b,0.0007169346378987397,487856.085731092
309,6a544c25f34e11eb8b290242797fea16,0.0007167182693868701,-369303.763907729
310,2ccf7fd2e52c11ebbc345e80f8f2101b,0.0007157878945766108,475828.073520931
311,3684544bc36411eb9b615e80f8f2101b,0.0007153851714039649,758233.928856302
312,b5ad21fce44911ebbc345e80f8f2101b,0.0007144793625502763,3840311.40248069
313,ba837392d57c11eb97625e80f8f2101b,0.000714318526019325,1297808.51820342
314,4beb09afd01411eba5ee5e80f8f2101b,0.0007134085594690433,2390340.63838095
315,0087b72bbe9911eb9b615e80f8f2101b,0.0007121488575905229,169000.361417493
316,6cf72a36c82311eb8a795e80f8f2101b,0.0007083082995484308,953169.676330614
317,eee5a309ea8c11ebbc345e80f8f2101b,0.0007074656061677589,873162.165006944
318,19ea1668f40411eb8bc20242797fea16,0.0007037639758002443,846576.747749386
319,a719133bd7b611eb97625e80f8f2101b,0.0006968898870852711,419804.062375584
320,fb1cfff0bdc911eb9b615e80f8f2101b,0.0006967899075539646,-218241.261057161
321,4a3cb1eac2b611eb9b615e80f8f2101b,0.0006944099561062383,-676395.93624691
322,db5977a1c40b11eb8a795e80f8f2101b,0.0006942013612820392,-296114.486942219
323,4f8a2a02fa7e11eb92450242797fea16,0.0006926271477175283,525763.548685632
324,5bf13bb9da1011eb97625e80f8f2101b,0.0006881230555574791,990574.352610931
325,6e6b7ba7c1d311eb9b615e80f8f2101b,0.0006832457906330391,194390.255369308
